Filename,Teacher_Width,Position_mm,SegmentStart,SegmentEnd,SegmentLen
-402.csv,27.525114,184.7,15442,17492,2048
-402.csv,27.525114,184.7,17493,19543,2048
-403.csv,27.55976,184.6,208,2258,2048
-403.csv,27.55976,184.6,2259,4642,2048
-403.csv,27.55976,184.6,4643,6693,2048
-403.csv,27.55976,184.6,6694,8744,2048
-403.csv,27.55976,184.6,8745,10795,2048
-403.csv,27.55976,184.6,10796,12846,2048
-403.csv,27.55976,184.6,12847,14897,2048
-403.csv,27.55976,184.6,14898,16948,2048
-403.csv,27.55976,184.6,16949,18999,2048
-404.csv,27.573782,184.5,1558,3608,2048
-404.csv,27.573782,184.5,3609,5659,2048
-404.csv,27.573782,184.5,5660,7710,2048
-404.csv,27.573782,184.5,7711,9761,2048
-404.csv,27.573782,184.5,9762,11812,2048
-404.csv,27.573782,184.5,11813,13863,2048
-404.csv,27.573782,184.5,13864,15914,2048
-404.csv,27.573782,184.5,15915,17965,2048
-405.csv,27.597015,184.4,392,2442,2048
-405.csv,27.597015,184.4,2443,4493,2048
-405.csv,27.597015,184.4,4494,6544,2048
-405.csv,27.597015,184.4,6545,8595,2048
-405.csv,27.597015,184.4,8596,10646,2048
-405.csv,27.597015,184.4,10647,12697,2048
-405.csv,27.597015,184.4,12698,14748,2048
-405.csv,27.597015,184.4,14749,16799,2048
-405.csv,27.597015,184.4,16800,18850,2048
-406.csv,27.622555,184.3,1567,3617,2048
-406.csv,27.622555,184.3,3618,5668,2048
-406.csv,27.622555,184.3,5669,7719,2048
-406.csv,27.622555,184.3,7720,9770,2048
-406.csv,27.622555,184.3,9771,11821,2048
-406.csv,27.622555,184.3,11822,13872,2048
-406.csv,27.622555,184.3,13873,15923,2048
-406.csv,27.622555,184.3,15924,17974,2048
-407.csv,27.652586,184.2,602,2652,2048
-407.csv,27.652586,184.2,2653,4703,2048
-407.csv,27.652586,184.2,4704,6754,2048
-407.csv,27.652586,184.2,6755,8805,2048
-407.csv,27.652586,184.2,8806,10856,2048
-407.csv,27.652586,184.2,10857,12907,2048
-407.csv,27.652586,184.2,12908,14958,2048
-407.csv,27.652586,184.2,14959,17009,2048
-407.csv,27.652586,184.2,17010,19060,2048
-408.csv,27.680872,184.1,1984,4034,2048
-408.csv,27.680872,184.1,4035,6085,2048
-408.csv,27.680872,184.1,6086,8136,2048
-408.csv,27.680872,184.1,8137,10187,2048
-408.csv,27.680872,184.1,10188,12238,2048
-408.csv,27.680872,184.1,12239,14289,2048
-408.csv,27.680872,184.1,14290,16340,2048
-408.csv,27.680872,184.1,16341,18391,2048
-409.csv,27.717556,184.0,62,2112,2048
-409.csv,27.717556,184.0,2113,4163,2048
-409.csv,27.717556,184.0,4164,6214,2048
-409.csv,27.717556,184.0,6215,8265,2048
-409.csv,27.717556,184.0,8266,10316,2048
-409.csv,27.717556,184.0,10317,12367,2048
-409.csv,27.717556,184.0,12368,14418,2048
-409.csv,27.717556,184.0,14419,16469,2048
-409.csv,27.717556,184.0,16470,18520,2048
-41.csv,19.90772,220.8,705,2755,2048
-41.csv,19.90772,220.8,2756,4806,2048
-41.csv,19.90772,220.8,4807,6857,2048
-41.csv,19.90772,220.8,6858,8908,2048
-41.csv,19.90772,220.8,8909,10959,2048
-41.csv,19.90772,220.8,10960,13010,2048
-41.csv,19.90772,220.8,13011,15061,2048
-41.csv,19.90772,220.8,15062,17112,2048
-41.csv,19.90772,220.8,17113,19163,2048
-410.csv,27.800352,183.9,1407,3457,2048
-410.csv,27.800352,183.9,3458,6138,2048
-410.csv,27.800352,183.9,6139,8189,2048
-410.csv,27.800352,183.9,8190,10240,2048
-410.csv,27.800352,183.9,10241,12291,2048
-410.csv,27.800352,183.9,12292,14342,2048
-410.csv,27.800352,183.9,14343,16393,2048
-410.csv,27.800352,183.9,16394,18444,2048
-411.csv,27.77762,183.8,934,2984,2048
-411.csv,27.77762,183.8,2985,5035,2048
-411.csv,27.77762,183.8,5036,7469,2048
-411.csv,27.77762,183.8,7470,9520,2048
-411.csv,27.77762,183.8,9521,11571,2048
-411.csv,27.77762,183.8,11572,13622,2048
-411.csv,27.77762,183.8,13623,15673,2048
-411.csv,27.77762,183.8,15674,17724,2048
-411.csv,27.77762,183.8,17725,19775,2048
-412.csv,27.800276,183.7,1215,3265,2048
-412.csv,27.800276,183.7,3266,5316,2048
-412.csv,27.800276,183.7,5317,7367,2048
-412.csv,27.800276,183.7,7368,9418,2048
-412.csv,27.800276,183.7,9419,11469,2048
-412.csv,27.800276,183.7,11470,13520,2048
-412.csv,27.800276,183.7,13521,15571,2048
-412.csv,27.800276,183.7,15572,17622,2048
-412.csv,27.800276,183.7,17623,19673,2048
-413.csv,27.830214,183.6,319,2369,2048
-413.csv,27.830214,183.6,2370,4420,2048
-413.csv,27.830214,183.6,4421,6471,2048
-413.csv,27.830214,183.6,6472,8522,2048
-413.csv,27.830214,183.6,8523,10573,2048
-413.csv,27.830214,183.6,10574,12624,2048
-413.csv,27.830214,183.6,12625,14675,2048
-413.csv,27.830214,183.6,14676,16726,2048
-413.csv,27.830214,183.6,16727,18777,2048
-414.csv,27.862059,183.5,68,2118,2048
-414.csv,27.862059,183.5,2119,4169,2048
-414.csv,27.862059,183.5,4170,6220,2048
-414.csv,27.862059,183.5,6221,8271,2048
-414.csv,27.862059,183.5,8272,10322,2048
-414.csv,27.862059,183.5,10323,12373,2048
-414.csv,27.862059,183.5,12374,14424,2048
-414.csv,27.862059,183.5,14425,16475,2048
-414.csv,27.862059,183.5,16476,18526,2048
-415.csv,27.894712,183.4,999,3049,2048
-415.csv,27.894712,183.4,3050,5100,2048
-415.csv,27.894712,183.4,5101,7151,2048
-415.csv,27.894712,183.4,7152,9202,2048
-415.csv,27.894712,183.4,9203,11253,2048
-415.csv,27.894712,183.4,11254,13304,2048
-415.csv,27.894712,183.4,13305,15355,2048
-415.csv,27.894712,183.4,15356,17406,2048
-415.csv,27.894712,183.4,17407,19457,2048
-416.csv,27.945305,183.3,974,3024,2048
-416.csv,27.945305,183.3,3025,5075,2048
-416.csv,27.945305,183.3,5076,7126,2048
-416.csv,27.945305,183.3,7127,9177,2048
-416.csv,27.945305,183.3,9178,11235,2048
-416.csv,27.945305,183.3,11236,13286,2048
-416.csv,27.945305,183.3,13287,15337,2048
-416.csv,27.945305,183.3,15338,17388,2048
-416.csv,27.945305,183.3,17389,19439,2048
-417.csv,27.956194,183.2,98,2148,2048
-417.csv,27.956194,183.2,2149,4199,2048
-417.csv,27.956194,183.2,4200,6250,2048
-417.csv,27.956194,183.2,6251,8301,2048
-417.csv,27.956194,183.2,8302,10352,2048
-417.csv,27.956194,183.2,10353,12403,2048
-417.csv,27.956194,183.2,12404,14454,2048
-417.csv,27.956194,183.2,14455,16505,2048
-417.csv,27.956194,183.2,16506,18556,2048
-418.csv,27.995396,183.1,929,2979,2048
-418.csv,27.995396,183.1,4969,7019,2048
-418.csv,27.995396,183.1,7020,9070,2048
-418.csv,27.995396,183.1,9071,11121,2048
-418.csv,27.995396,183.1,11122,13172,2048
-418.csv,27.995396,183.1,13173,15223,2048
-418.csv,27.995396,183.1,15224,17274,2048
-418.csv,27.995396,183.1,17275,19325,2048
-419.csv,28.015684,183.0,1894,3944,2048
-419.csv,28.015684,183.0,3945,5995,2048
-419.csv,28.015684,183.0,5996,8046,2048
-419.csv,28.015684,183.0,8047,10097,2048
-419.csv,28.015684,183.0,10098,12148,2048
-419.csv,28.015684,183.0,12149,14199,2048
-419.csv,28.015684,183.0,14200,16250,2048
-419.csv,28.015684,183.0,16251,18301,2048
-42.csv,19.924427,220.7,1410,3460,2048
-42.csv,19.924427,220.7,3461,5511,2048
-42.csv,19.924427,220.7,5512,7562,2048
-42.csv,19.924427,220.7,7563,9613,2048
-42.csv,19.924427,220.7,9614,11664,2048
-42.csv,19.924427,220.7,11665,13715,2048
-42.csv,19.924427,220.7,13716,15766,2048
-42.csv,19.924427,220.7,15767,17817,2048
-42.csv,19.924427,220.7,17818,19868,2048
-420.csv,28.04976,182.9,1743,3793,2048
-420.csv,28.04976,182.9,3794,5844,2048
-420.csv,28.04976,182.9,5845,7895,2048
-420.csv,28.04976,182.9,7896,9946,2048
-420.csv,28.04976,182.9,9947,11997,2048
-420.csv,28.04976,182.9,11998,14048,2048
-420.csv,28.04976,182.9,14049,16099,2048
-420.csv,28.04976,182.9,16100,18150,2048
-421.csv,28.122416,182.8,663,2713,2048
-421.csv,28.122416,182.8,2714,4764,2048
-421.csv,28.122416,182.8,4765,6815,2048
-421.csv,28.122416,182.8,6816,8866,2048
-421.csv,28.122416,182.8,8867,10917,2048
-421.csv,28.122416,182.8,10918,12968,2048
-421.csv,28.122416,182.8,12969,15019,2048
-421.csv,28.122416,182.8,15020,17070,2048
-421.csv,28.122416,182.8,17071,19121,2048
-422.csv,28.122416,182.7,663,2713,2048
-422.csv,28.122416,182.7,2714,4764,2048
-422.csv,28.122416,182.7,4765,6815,2048
-422.csv,28.122416,182.7,6816,8866,2048
-422.csv,28.122416,182.7,8867,10917,2048
-422.csv,28.122416,182.7,10918,12968,2048
-422.csv,28.122416,182.7,12969,15019,2048
-422.csv,28.122416,182.7,15020,17070,2048
-422.csv,28.122416,182.7,17071,19121,2048
-423.csv,28.122416,182.6,663,2713,2048
-423.csv,28.122416,182.6,2714,4764,2048
-423.csv,28.122416,182.6,4765,6815,2048
-423.csv,28.122416,182.6,6816,8866,2048
-423.csv,28.122416,182.6,8867,10917,2048
-423.csv,28.122416,182.6,10918,12968,2048
-423.csv,28.122416,182.6,12969,15019,2048
-423.csv,28.122416,182.6,15020,17070,2048
-423.csv,28.122416,182.6,17071,19121,2048
-424.csv,28.172293,182.5,1197,3247,2048
-424.csv,28.172293,182.5,3248,5298,2048
-424.csv,28.172293,182.5,5299,7349,2048
-424.csv,28.172293,182.5,7350,9377,2026
-424.csv,28.172293,182.5,9378,11428,2048
-424.csv,28.172293,182.5,11429,13479,2048
-424.csv,28.172293,182.5,13480,15530,2048
-424.csv,28.172293,182.5,15531,17581,2048
-424.csv,28.172293,182.5,17582,19632,2048
-425.csv,28.190414,182.4,1129,3179,2048
-425.csv,28.190414,182.4,3180,5230,2048
-425.csv,28.190414,182.4,5231,7281,2048
-425.csv,28.190414,182.4,7282,9332,2048
-425.csv,28.190414,182.4,9333,11383,2048
-425.csv,28.190414,182.4,11384,13434,2048
-425.csv,28.190414,182.4,13435,15485,2048
-425.csv,28.190414,182.4,15486,17536,2048
-425.csv,28.190414,182.4,17537,19587,2048
-426.csv,28.219536,182.3,1541,3591,2048
-426.csv,28.219536,182.3,3592,5642,2048
-426.csv,28.219536,182.3,5643,7693,2048
-426.csv,28.219536,182.3,7694,9744,2048
-426.csv,28.219536,182.3,9745,11795,2048
-426.csv,28.219536,182.3,11796,13846,2048
-426.csv,28.219536,182.3,13847,15897,2048
-426.csv,28.219536,182.3,15898,17948,2048
-426.csv,28.219536,182.3,17949,19999,2048
-427.csv,28.246098,182.2,1446,3496,2048
-427.csv,28.246098,182.2,3497,5547,2048
-427.csv,28.246098,182.2,5548,7598,2048
-427.csv,28.246098,182.2,7599,9649,2048
-427.csv,28.246098,182.2,9650,11700,2048
-427.csv,28.246098,182.2,11701,13751,2048
-427.csv,28.246098,182.2,13752,15802,2048
-427.csv,28.246098,182.2,15803,17853,2048
-427.csv,28.246098,182.2,17854,19904,2048
-428.csv,28.263077,182.1,1928,3978,2048
-428.csv,28.263077,182.1,3979,6029,2048
-428.csv,28.263077,182.1,6030,8080,2048
-428.csv,28.263077,182.1,8081,10131,2048
-428.csv,28.263077,182.1,10132,12182,2048
-428.csv,28.263077,182.1,12183,14233,2048
-428.csv,28.263077,182.1,14234,16284,2048
-428.csv,28.263077,182.1,16285,18335,2048
-429.csv,28.307787,182.0,746,2796,2048
-429.csv,28.307787,182.0,2797,4847,2048
-429.csv,28.307787,182.0,4848,6898,2048
-429.csv,28.307787,182.0,6899,8949,2048
-429.csv,28.307787,182.0,8950,11000,2048
-429.csv,28.307787,182.0,11001,13051,2048
-429.csv,28.307787,182.0,13052,15102,2048
-429.csv,28.307787,182.0,15103,17153,2048
-429.csv,28.307787,182.0,17154,19204,2048
-43.csv,19.94093,220.6,1930,3980,2048
-43.csv,19.94093,220.6,3981,6031,2048
-43.csv,19.94093,220.6,6032,8082,2048
-43.csv,19.94093,220.6,8083,10133,2048
-43.csv,19.94093,220.6,10134,12184,2048
-43.csv,19.94093,220.6,12185,14235,2048
-43.csv,19.94093,220.6,14236,16286,2048
-43.csv,19.94093,220.6,16287,18337,2048
-430.csv,28.335869,181.9,1255,3305,2048
-430.csv,28.335869,181.9,3306,5356,2048
-430.csv,28.335869,181.9,5357,7407,2048
-430.csv,28.335869,181.9,7408,9458,2048
-430.csv,28.335869,181.9,9459,11509,2048
-430.csv,28.335869,181.9,11510,13560,2048
-430.csv,28.335869,181.9,13561,15611,2048
-430.csv,28.335869,181.9,15612,17662,2048
-430.csv,28.335869,181.9,17663,19713,2048
-431.csv,28.358057,181.8,1006,3056,2048
-431.csv,28.358057,181.8,3057,5107,2048
-431.csv,28.358057,181.8,5108,7158,2048
-431.csv,28.358057,181.8,7159,9209,2048
-431.csv,28.358057,181.8,9210,11260,2048
-431.csv,28.358057,181.8,11261,13311,2048
-431.csv,28.358057,181.8,13312,15362,2048
-431.csv,28.358057,181.8,15363,17413,2048
-431.csv,28.358057,181.8,17414,19464,2048
-432.csv,28.388153,181.7,1229,3279,2048
-432.csv,28.388153,181.7,3280,5330,2048
-432.csv,28.388153,181.7,5331,7381,2048
-432.csv,28.388153,181.7,7382,9432,2048
-432.csv,28.388153,181.7,9433,11483,2048
-432.csv,28.388153,181.7,11484,13534,2048
-432.csv,28.388153,181.7,13535,15585,2048
-432.csv,28.388153,181.7,15586,17636,2048
-432.csv,28.388153,181.7,17637,19687,2048
-433.csv,28.347385,181.6,1714,3764,2048
-433.csv,28.347385,181.6,3765,6191,2048
-433.csv,28.347385,181.6,6192,8242,2048
-433.csv,28.347385,181.6,8243,10293,2048
-433.csv,28.347385,181.6,10294,12344,2048
-433.csv,28.347385,181.6,12345,14395,2048
-433.csv,28.347385,181.6,14396,16446,2048
-433.csv,28.347385,181.6,16447,18497,2048
-434.csv,28.429987,181.5,614,2664,2048
-434.csv,28.429987,181.5,2665,5159,2048
-434.csv,28.429987,181.5,5160,7210,2048
-434.csv,28.429987,181.5,7211,9261,2048
-434.csv,28.429987,181.5,9262,11312,2048
-434.csv,28.429987,181.5,11313,13363,2048
-434.csv,28.429987,181.5,13364,15414,2048
-434.csv,28.429987,181.5,15415,17465,2048
-434.csv,28.429987,181.5,17466,19516,2048
-435.csv,28.50436,181.4,1931,3981,2048
-435.csv,28.50436,181.4,3982,6032,2048
-435.csv,28.50436,181.4,7094,9144,2048
-435.csv,28.50436,181.4,9145,11195,2048
-435.csv,28.50436,181.4,11196,13246,2048
-435.csv,28.50436,181.4,13247,15297,2048
-435.csv,28.50436,181.4,15298,17348,2048
-435.csv,28.50436,181.4,17349,19399,2048
-436.csv,28.529837,181.3,845,2895,2048
-436.csv,28.529837,181.3,2896,4946,2048
-436.csv,28.529837,181.3,4947,6997,2048
-436.csv,28.529837,181.3,6998,9048,2048
-436.csv,28.529837,181.3,9049,11099,2048
-436.csv,28.529837,181.3,11100,13150,2048
-436.csv,28.529837,181.3,13151,15201,2048
-436.csv,28.529837,181.3,15202,17252,2048
-436.csv,28.529837,181.3,17253,19303,2048
-437.csv,28.563166,181.2,395,2445,2048
-437.csv,28.563166,181.2,2446,4496,2048
-437.csv,28.563166,181.2,4497,6547,2048
-437.csv,28.563166,181.2,6548,8598,2048
-437.csv,28.563166,181.2,8599,10649,2048
-437.csv,28.563166,181.2,10650,12700,2048
-437.csv,28.563166,181.2,12701,14751,2048
-437.csv,28.563166,181.2,14752,16802,2048
-437.csv,28.563166,181.2,16803,18853,2048
-438.csv,28.601336,181.1,639,2689,2048
-438.csv,28.601336,181.1,2690,4740,2048
-438.csv,28.601336,181.1,4741,6791,2048
-438.csv,28.601336,181.1,6792,8842,2048
-438.csv,28.601336,181.1,8843,10893,2048
-438.csv,28.601336,181.1,10894,12944,2048
-438.csv,28.601336,181.1,12945,14995,2048
-438.csv,28.601336,181.1,14996,17046,2048
-438.csv,28.601336,181.1,17047,19097,2048
-439.csv,28.632107,181.0,52,2102,2048
-439.csv,28.632107,181.0,2103,4153,2048
-439.csv,28.632107,181.0,4154,6204,2048
-439.csv,28.632107,181.0,6205,8255,2048
-439.csv,28.632107,181.0,8256,10306,2048
-439.csv,28.632107,181.0,10307,12357,2048
-439.csv,28.632107,181.0,12358,14408,2048
-439.csv,28.632107,181.0,14409,16459,2048
-439.csv,28.632107,181.0,16460,18510,2048
-44.csv,19.969982,220.5,151,2201,2048
-44.csv,19.969982,220.5,2202,4252,2048
-44.csv,19.969982,220.5,4253,6303,2048
-44.csv,19.969982,220.5,6304,8354,2048
-44.csv,19.969982,220.5,8355,10405,2048
-44.csv,19.969982,220.5,10406,12456,2048
-44.csv,19.969982,220.5,12457,14507,2048
-44.csv,19.969982,220.5,16495,18545,2048
-440.csv,28.681274,180.9,987,3037,2048
-440.csv,28.681274,180.9,3038,5088,2048
-440.csv,28.681274,180.9,5089,7139,2048
-440.csv,28.681274,180.9,7140,9190,2048
-440.csv,28.681274,180.9,9191,11241,2048
-440.csv,28.681274,180.9,11242,13292,2048
-440.csv,28.681274,180.9,13293,15343,2048
-440.csv,28.681274,180.9,15344,17394,2048
-440.csv,28.681274,180.9,17395,19445,2048
-441.csv,28.705027,180.8,1045,3095,2048
-441.csv,28.705027,180.8,3096,5146,2048
-441.csv,28.705027,180.8,5147,7197,2048
-441.csv,28.705027,180.8,7198,9248,2048
-441.csv,28.705027,180.8,9249,11299,2048
-441.csv,28.705027,180.8,11300,13350,2048
-441.csv,28.705027,180.8,13351,15401,2048
-441.csv,28.705027,180.8,15402,17452,2048
-441.csv,28.705027,180.8,17453,19503,2048
-442.csv,28.742678,180.7,1487,3537,2048
-442.csv,28.742678,180.7,3538,5588,2048
-442.csv,28.742678,180.7,5589,7639,2048
-442.csv,28.742678,180.7,7640,9690,2048
-442.csv,28.742678,180.7,9691,11741,2048
-442.csv,28.742678,180.7,11742,13792,2048
-442.csv,28.742678,180.7,13793,15843,2048
-442.csv,28.742678,180.7,15844,17894,2048
-442.csv,28.742678,180.7,17895,19945,2048
-443.csv,28.774227,180.6,1069,3119,2048
-443.csv,28.774227,180.6,3120,5170,2048
-443.csv,28.774227,180.6,5171,7221,2048
-443.csv,28.774227,180.6,7222,9272,2048
-443.csv,28.774227,180.6,9273,11323,2048
-443.csv,28.774227,180.6,11324,13374,2048
-443.csv,28.774227,180.6,13375,15425,2048
-443.csv,28.774227,180.6,15426,17476,2048
-443.csv,28.774227,180.6,17477,19527,2048
-444.csv,28.805037,180.5,730,2780,2048
-444.csv,28.805037,180.5,2781,4831,2048
-444.csv,28.805037,180.5,4832,6882,2048
-444.csv,28.805037,180.5,6883,8933,2048
-444.csv,28.805037,180.5,8934,10984,2048
-444.csv,28.805037,180.5,10985,13035,2048
-444.csv,28.805037,180.5,13036,15086,2048
-444.csv,28.805037,180.5,15087,17137,2048
-444.csv,28.805037,180.5,17138,19188,2048
-445.csv,28.842886,180.4,1562,3612,2048
-445.csv,28.842886,180.4,3613,5663,2048
-445.csv,28.842886,180.4,5664,7714,2048
-445.csv,28.842886,180.4,7715,9765,2048
-445.csv,28.842886,180.4,9766,11816,2048
-445.csv,28.842886,180.4,11817,13867,2048
-445.csv,28.842886,180.4,13868,15918,2048
-445.csv,28.842886,180.4,15919,17969,2048
-446.csv,28.869135,180.3,97,2147,2048
-446.csv,28.869135,180.3,2148,4198,2048
-446.csv,28.869135,180.3,4199,6249,2048
-446.csv,28.869135,180.3,6250,8300,2048
-446.csv,28.869135,180.3,8301,10351,2048
-446.csv,28.869135,180.3,10352,12402,2048
-446.csv,28.869135,180.3,12403,14453,2048
-446.csv,28.869135,180.3,14454,16504,2048
-446.csv,28.869135,180.3,16505,18555,2048
-447.csv,28.907555,180.2,2262,4312,2048
-447.csv,28.907555,180.2,4313,6363,2048
-447.csv,28.907555,180.2,6364,8414,2048
-447.csv,28.907555,180.2,8415,10465,2048
-447.csv,28.907555,180.2,10466,12516,2048
-447.csv,28.907555,180.2,12517,14567,2048
-447.csv,28.907555,180.2,14568,16618,2048
-447.csv,28.907555,180.2,16619,18669,2048
-448.csv,28.928148,180.1,811,2861,2048
-448.csv,28.928148,180.1,2862,4912,2048
-448.csv,28.928148,180.1,4913,6963,2048
-448.csv,28.928148,180.1,6964,9014,2048
-448.csv,28.928148,180.1,9015,11065,2048
-448.csv,28.928148,180.1,11066,13116,2048
-448.csv,28.928148,180.1,13117,15167,2048
-448.csv,28.928148,180.1,15168,17218,2048
-448.csv,28.928148,180.1,17219,19269,2048
-449.csv,28.935505,180.0,1618,3668,2048
-449.csv,28.935505,180.0,3669,5719,2048
-449.csv,28.935505,180.0,5720,7770,2048
-449.csv,28.935505,180.0,7771,9821,2048
-449.csv,28.935505,180.0,9822,11872,2048
-449.csv,28.935505,180.0,11873,13923,2048
-449.csv,28.935505,180.0,13924,15974,2048
-449.csv,28.935505,180.0,15975,18025,2048
-45.csv,19.976688,220.4,1632,3682,2048
-45.csv,19.976688,220.4,4057,6107,2048
-45.csv,19.976688,220.4,6108,8158,2048
-45.csv,19.976688,220.4,8159,10209,2048
-45.csv,19.976688,220.4,10210,12260,2048
-45.csv,19.976688,220.4,12261,14311,2048
-45.csv,19.976688,220.4,14312,16362,2048
-45.csv,19.976688,220.4,16363,18413,2048
-46.csv,19.98815,220.3,620,2670,2048
-46.csv,19.98815,220.3,2671,4721,2048
-46.csv,19.98815,220.3,4722,6772,2048
-46.csv,19.98815,220.3,6773,8823,2048
-46.csv,19.98815,220.3,8824,10874,2048
-46.csv,19.98815,220.3,10875,12925,2048
-46.csv,19.98815,220.3,12926,14976,2048
-46.csv,19.98815,220.3,14977,17027,2048
-46.csv,19.98815,220.3,17028,19078,2048
-47.csv,20.004976,220.2,2318,4368,2048
-47.csv,20.004976,220.2,4369,6419,2048
-47.csv,20.004976,220.2,6420,8470,2048
-47.csv,20.004976,220.2,8471,10521,2048
-47.csv,20.004976,220.2,10522,12572,2048
-47.csv,20.004976,220.2,12573,14623,2048
-47.csv,20.004976,220.2,14624,16674,2048
-47.csv,20.004976,220.2,16675,18725,2048
-48.csv,20.019472,220.1,1627,3677,2048
-48.csv,20.019472,220.1,3678,5728,2048
-48.csv,20.019472,220.1,5729,7779,2048
-48.csv,20.019472,220.1,7780,9830,2048
-48.csv,20.019472,220.1,9831,11881,2048
-48.csv,20.019472,220.1,11882,13932,2048
-48.csv,20.019472,220.1,13933,15983,2048
-48.csv,20.019472,220.1,15984,18034,2048
-49.csv,20.03395,220.0,1581,3631,2048
-49.csv,20.03395,220.0,3632,5682,2048
-49.csv,20.03395,220.0,5683,7733,2048
-49.csv,20.03395,220.0,7734,9784,2048
-49.csv,20.03395,220.0,9785,11835,2048
-49.csv,20.03395,220.0,11836,13886,2048
-49.csv,20.03395,220.0,13887,15937,2048
-49.csv,20.03395,220.0,15938,17988,2048
-5.csv,19.3595,224.4,1967,4017,2048
-5.csv,19.3595,224.4,4018,6068,2048
-5.csv,19.3595,224.4,6069,8119,2048
-5.csv,19.3595,224.4,8120,10170,2048
-5.csv,19.3595,224.4,11740,13790,2048
-5.csv,19.3595,224.4,13791,15841,2048
-5.csv,19.3595,224.4,15842,17892,2048
-5.csv,19.3595,224.4,17893,19943,2048
-50.csv,20.04924,219.9,1469,3519,2048
-50.csv,20.04924,219.9,3520,5570,2048
-50.csv,20.04924,219.9,5571,7621,2048
-50.csv,20.04924,219.9,7622,9672,2048
-50.csv,20.04924,219.9,9673,11723,2048
-50.csv,20.04924,219.9,11724,13774,2048
-50.csv,20.04924,219.9,13775,15825,2048
-50.csv,20.04924,219.9,15826,17876,2048
-50.csv,20.04924,219.9,17877,19927,2048
-51.csv,20.064266,219.8,882,2932,2048
-51.csv,20.064266,219.8,2933,4983,2048
-51.csv,20.064266,219.8,4984,7034,2048
-51.csv,20.064266,219.8,7035,9085,2048
-51.csv,20.064266,219.8,9086,11136,2048
-51.csv,20.064266,219.8,11137,13187,2048
-51.csv,20.064266,219.8,13188,15238,2048
-51.csv,20.064266,219.8,15239,17289,2048
-51.csv,20.064266,219.8,17290,19340,2048
-52.csv,20.079504,219.7,1307,3357,2048
-52.csv,20.079504,219.7,3358,5408,2048
-52.csv,20.079504,219.7,5409,7459,2048
-52.csv,20.079504,219.7,7460,9510,2048
-52.csv,20.079504,219.7,9511,11561,2048
-52.csv,20.079504,219.7,11562,13612,2048
-52.csv,20.079504,219.7,13613,15663,2048
-52.csv,20.079504,219.7,15664,17714,2048
-52.csv,20.079504,219.7,17715,19765,2048
-53.csv,20.065512,219.6,1963,4013,2048
-53.csv,20.065512,219.6,4014,6064,2048
-53.csv,20.065512,219.6,6065,8108,2042
-53.csv,20.065512,219.6,8109,10159,2048
-53.csv,20.065512,219.6,10160,12210,2048
-53.csv,20.065512,219.6,12211,14261,2048
-53.csv,20.065512,219.6,14262,16312,2048
-53.csv,20.065512,219.6,16313,18363,2048
-54.csv,20.108517,219.5,1210,3260,2048
-54.csv,20.108517,219.5,3261,5311,2048
-54.csv,20.108517,219.5,5312,7362,2048
-54.csv,20.108517,219.5,7363,9413,2048
-54.csv,20.108517,219.5,9414,11464,2048
-54.csv,20.108517,219.5,11465,13515,2048
-54.csv,20.108517,219.5,13516,15566,2048
-54.csv,20.108517,219.5,15567,17617,2048
-54.csv,20.108517,219.5,17618,19668,2048
-55.csv,20.134462,219.4,1242,3292,2048
-55.csv,20.134462,219.4,3293,5343,2048
-55.csv,20.134462,219.4,5344,7394,2048
-55.csv,20.134462,219.4,7395,9445,2048
-55.csv,20.134462,219.4,9446,11496,2048
-55.csv,20.134462,219.4,11497,13547,2048
-55.csv,20.134462,219.4,13548,15828,2048
-55.csv,20.134462,219.4,15829,17879,2048
-55.csv,20.134462,219.4,17880,19930,2048
-56.csv,20.147423,219.3,1242,3292,2048
-56.csv,20.147423,219.3,3293,5343,2048
-56.csv,20.147423,219.3,5344,7394,2048
-56.csv,20.147423,219.3,7395,9445,2048
-56.csv,20.147423,219.3,9446,12383,2048
-56.csv,20.147423,219.3,12384,14434,2048
-56.csv,20.147423,219.3,14435,16485,2048
-56.csv,20.147423,219.3,16486,18536,2048
-57.csv,20.156126,219.2,1501,3551,2048
-57.csv,20.156126,219.2,3552,5602,2048
-57.csv,20.156126,219.2,5603,7653,2048
-57.csv,20.156126,219.2,7654,9704,2048
-57.csv,20.156126,219.2,9705,11755,2048
-57.csv,20.156126,219.2,11756,13806,2048
-57.csv,20.156126,219.2,13807,15857,2048
-57.csv,20.156126,219.2,15858,17908,2048
-57.csv,20.156126,219.2,17909,19959,2048
-58.csv,20.173813,219.1,1385,3435,2048
-58.csv,20.173813,219.1,3436,5486,2048
-58.csv,20.173813,219.1,5487,7537,2048
-58.csv,20.173813,219.1,7538,9588,2048
-58.csv,20.173813,219.1,9589,11639,2048
-58.csv,20.173813,219.1,11640,13690,2048
-58.csv,20.173813,219.1,13691,15741,2048
-58.csv,20.173813,219.1,15742,17792,2048
-58.csv,20.173813,219.1,17793,19843,2048
-59.csv,20.190182,219.0,370,2420,2048
-59.csv,20.190182,219.0,2421,4471,2048
-59.csv,20.190182,219.0,4472,6522,2048
-59.csv,20.190182,219.0,6523,8573,2048
-59.csv,20.190182,219.0,8574,10624,2048
-59.csv,20.190182,219.0,10625,12675,2048
-59.csv,20.190182,219.0,12676,14726,2048
-59.csv,20.190182,219.0,14727,16777,2048
